symbol|date|dividends
AVY|1981-12-31|0.0
AVY|1982-12-31|0.0
AVY|1983-12-31|0.0
AVY|1984-12-31|0.0
AVY|1985-12-31|0.0
AVY|1986-12-31|0.0
AVY|1987-12-31|0.0525
AVY|1988-12-31|0.1725
AVY|1989-12-31|0.27
AVY|1990-12-31|0.32
AVY|1991-12-31|0.38
AVY|1992-12-31|0.41
AVY|1993-12-31|0.45
AVY|1994-12-31|0.495
AVY|1995-12-31|0.555
AVY|1996-12-31|0.62
AVY|1997-12-31|0.72
AVY|1998-12-31|0.87
AVY|1999-12-31|0.99
AVY|2000-12-31|1.11
AVY|2001-12-31|1.23
AVY|2002-12-31|1.35
AVY|2003-12-31|1.45
AVY|2004-12-31|1.49
AVY|2005-12-31|1.53
AVY|2006-12-31|1.57
AVY|2007-12-31|1.61
AVY|2008-12-31|1.64
AVY|2009-12-31|1.22
AVY|2010-12-31|0.8
AVY|2011-12-31|1.0
AVY|2012-12-31|1.08
AVY|2013-12-31|1.14
AVY|2014-12-31|1.34
AVY|2015-12-31|1.46
AVY|2016-12-31|1.6
AVY|2017-12-31|1.76
AVY|2018-12-31|2.01
AVY|2019-12-31|2.26
AVY|2020-12-31|2.36
AVY|2021-12-31|2.66
AVY|2022-12-31|2.93
AVY|2023-12-31|3.18
AVY|2024-12-31|3.45
WES|2013-12-31|0.627
WES|2014-12-31|1.043
WES|2015-12-31|1.401
WES|2016-12-31|1.71
WES|2017-12-31|2.02
WES|2018-12-31|1.747
WES|2019-12-31|2.451
WES|2020-12-31|1.555
WES|2021-12-31|1.268
WES|2022-12-31|1.827
WES|2023-12-31|2.494
WES|2024-12-31|3.2
WES|2025-12-31|0.875
LNT|1987-12-31|0.77
LNT|1988-12-31|0.6075
LNT|1989-12-31|0.84
LNT|1990-12-31|0.87
LNT|1991-12-31|0.9
LNT|1992-12-31|0.93
LNT|1993-12-31|0.95
LNT|1994-12-31|0.96
LNT|1995-12-31|0.97
LNT|1996-12-31|0.984
LNT|1997-12-31|1.0
LNT|1998-12-31|1.0005
LNT|1999-12-31|1.0
LNT|2000-12-31|1.0
LNT|2001-12-31|1.0
LNT|2002-12-31|1.0
LNT|2003-12-31|0.5
LNT|2004-12-31|0.5065
LNT|2005-12-31|0.526
LNT|2006-12-31|0.576
LNT|2007-12-31|0.636
LNT|2008-12-31|0.7
LNT|2009-12-31|0.75
LNT|2010-12-31|0.79
LNT|2011-12-31|0.85
LNT|2012-12-31|0.9
LNT|2013-12-31|0.94
LNT|2014-12-31|1.02
LNT|2015-12-31|1.1
LNT|2016-12-31|1.176
LNT|2017-12-31|1.26
LNT|2018-12-31|1.3410000000000002
LNT|2019-12-31|1.42
LNT|2020-12-31|1.52
LNT|2021-12-31|1.612
LNT|2022-12-31|1.712
LNT|2023-12-31|1.812
LNT|2024-12-31|1.92
LNT|2025-12-31|0.507
LINE|2024-12-31|0.908
H|2018-12-31|0.6
H|2019-12-31|0.76
H|2020-12-31|0.2
H|2021-12-31|0.0
H|2022-12-31|0.0
H|2023-12-31|0.4499999999999999
H|2024-12-31|0.6
BAX|1982-12-31|0.056732
BAX|1983-12-31|0.069068
BAX|1984-12-31|0.080908
BAX|1985-12-31|0.090772
BAX|1986-12-31|0.098668
BAX|1987-12-31|0.108532
BAX|1988-12-31|0.123332
BAX|1989-12-31|0.138132
BAX|1990-12-31|0.157868
BAX|1991-12-31|0.182536
BAX|1992-12-31|0.217494
BAX|1993-12-31|0.271592
BAX|1994-12-31|0.2781099999999999
BAX|1995-12-31|0.300924
BAX|1996-12-31|1.29522
BAX|1997-12-31|0.313961
BAX|1998-12-31|0.315319
BAX|1999-12-31|0.315319
BAX|2000-12-31|1.052961
BAX|2001-12-31|0.316133
BAX|2002-12-31|0.316133
BAX|2003-12-31|0.316133
BAX|2004-12-31|0.316133
BAX|2005-12-31|0.316133
BAX|2006-12-31|0.316133
BAX|2007-12-31|0.392179
BAX|2008-12-31|0.49647
BAX|2009-12-31|0.581207
BAX|2010-12-31|0.640956
BAX|2011-12-31|0.687127
BAX|2012-12-31|0.852796
BAX|2013-12-31|1.042912
BAX|2014-12-31|1.113525
BAX|2015-12-31|0.79491
BAX|2016-12-31|0.505
BAX|2017-12-31|0.61
BAX|2018-12-31|0.73
BAX|2019-12-31|0.85
BAX|2020-12-31|0.955
BAX|2021-12-31|1.085
BAX|2022-12-31|1.15
BAX|2023-12-31|1.16
BAX|2024-12-31|1.04
EQH|2018-12-31|0.26
EQH|2019-12-31|0.58
EQH|2020-12-31|0.66
EQH|2021-12-31|0.71
EQH|2022-12-31|0.78
EQH|2023-12-31|0.86
EQH|2024-12-31|0.94
ENTG|2017-12-31|0.07
ENTG|2018-12-31|0.28
ENTG|2019-12-31|0.3
ENTG|2020-12-31|0.32
ENTG|2021-12-31|0.32
ENTG|2022-12-31|0.4
ENTG|2023-12-31|0.4
ENTG|2024-12-31|0.4
ENTG|2025-12-31|0.1
BEP|2013-12-31|0.772714
BEP|2014-12-31|0.7577940000000001
BEP|2015-12-31|0.884624
BEP|2016-12-31|0.948576
BEP|2017-12-31|1.247
BEP|2018-12-31|1.044496
BEP|2019-12-31|0.823341
BEP|2020-12-31|1.157404
BEP|2021-12-31|1.216
BEP|2022-12-31|1.28
BEP|2023-12-31|1.352
BEP|2024-12-31|1.065
DPZ|2004-12-31|0.065
DPZ|2005-12-31|0.4
DPZ|2006-12-31|0.48
DPZ|2007-12-31|13.5
DPZ|2008-12-31|0.0
DPZ|2009-12-31|0.0
DPZ|2010-12-31|0.0
DPZ|2011-12-31|0.0
DPZ|2012-12-31|3.0
DPZ|2013-12-31|0.8
DPZ|2014-12-31|1.0
DPZ|2015-12-31|1.24
DPZ|2016-12-31|1.52
DPZ|2017-12-31|1.84
DPZ|2018-12-31|2.2
DPZ|2019-12-31|2.6
DPZ|2020-12-31|3.12
DPZ|2021-12-31|3.76
DPZ|2022-12-31|4.4
DPZ|2023-12-31|4.84
DPZ|2024-12-31|6.04
RPRX|2020-12-31|0.3
RPRX|2021-12-31|0.68
RPRX|2022-12-31|0.76
RPRX|2023-12-31|0.8
RPRX|2024-12-31|0.84
FTAI|2015-12-31|0.409906
FTAI|2016-12-31|1.12724
FTAI|2017-12-31|1.12724
FTAI|2018-12-31|1.12724
FTAI|2019-12-31|1.12724
FTAI|2020-12-31|1.12724
FTAI|2021-12-31|1.12724
FTAI|2022-12-31|1.19362
FTAI|2023-12-31|1.2
FTAI|2024-12-31|1.2
CF|2005-12-31|0.004
CF|2006-12-31|0.016
CF|2007-12-31|0.016
CF|2008-12-31|0.08
CF|2009-12-31|0.08
CF|2010-12-31|0.08
CF|2011-12-31|0.2
CF|2012-12-31|0.32
CF|2013-12-31|0.44
CF|2014-12-31|1.0
CF|2015-12-31|1.2
CF|2016-12-31|1.2
CF|2017-12-31|1.2
CF|2018-12-31|1.2
CF|2019-12-31|1.2
CF|2020-12-31|1.2
CF|2021-12-31|1.2
CF|2022-12-31|1.5
CF|2023-12-31|1.6
CF|2024-12-31|2.0
FNF|2005-12-31|0.142733
FNF|2006-12-31|0.6679889999999999
FNF|2007-12-31|0.685116
FNF|2008-12-31|0.5994769999999999
FNF|2009-12-31|0.34256
FNF|2010-12-31|0.3939439999999999
FNF|2011-12-31|0.274048
FNF|2012-12-31|0.331139
FNF|2013-12-31|0.376815
FNF|2014-12-31|0.462409
FNF|2015-12-31|0.555402
FNF|2016-12-31|0.610942
FNF|2017-12-31|0.780304
FNF|2018-12-31|1.153848
FNF|2019-12-31|1.211539
FNF|2020-12-31|1.2980779999999998
FNF|2021-12-31|1.5
FNF|2022-12-31|1.719231
FNF|2023-12-31|1.83
FNF|2024-12-31|1.94
MAS|1983-12-31|0.04833
MAS|1984-12-31|0.109842
MAS|1985-12-31|0.127417
MAS|1986-12-31|0.149384
MAS|1987-12-31|0.16696
MAS|1988-12-31|0.193322
MAS|1989-12-31|0.219684
MAS|1990-12-31|0.237258
MAS|1991-12-31|0.250438
MAS|1992-12-31|0.268014
MAS|1993-12-31|0.285589
MAS|1994-12-31|0.382248
MAS|1995-12-31|0.241652
MAS|1996-12-31|0.426186
MAS|1997-12-31|0.268013
MAS|1998-12-31|0.3778559999999999
MAS|1999-12-31|0.395431
MAS|2000-12-31|0.43058
MAS|2001-12-31|0.461337
MAS|2002-12-31|0.47891
MAS|2003-12-31|0.509667
MAS|2004-12-31|0.579966
MAS|2005-12-31|0.6854129999999999
MAS|2006-12-31|0.755713
MAS|2007-12-31|0.799649
MAS|2008-12-31|0.81283
MAS|2009-12-31|0.404218
MAS|2010-12-31|0.26362
MAS|2011-12-31|0.26362
MAS|2012-12-31|0.26362
MAS|2013-12-31|0.26362
MAS|2014-12-31|0.289982
MAS|2015-12-31|0.343172
MAS|2016-12-31|0.385
MAS|2017-12-31|0.405
MAS|2018-12-31|0.435
MAS|2019-12-31|0.495
MAS|2020-12-31|0.545
MAS|2021-12-31|0.845
MAS|2022-12-31|1.12
MAS|2023-12-31|1.14
MAS|2024-12-31|1.16
RPM|1987-12-31|0.170667
RPM|1988-12-31|0.196268
RPM|1989-12-31|0.216748
RPM|1990-12-31|0.1911469999999999
RPM|1991-12-31|0.132266
RPM|1992-12-31|0.2943989999999999
RPM|1993-12-31|0.3136
RPM|1994-12-31|0.3392
RPM|1995-12-31|0.3584
RPM|1996-12-31|0.392
RPM|1997-12-31|0.424
RPM|1998-12-31|0.454
RPM|1999-12-31|0.477
RPM|2000-12-31|0.494
RPM|2001-12-31|0.5
RPM|2002-12-31|0.505
RPM|2003-12-31|0.53
RPM|2004-12-31|0.5700000000000001
RPM|2005-12-31|0.61
RPM|2006-12-31|0.655
RPM|2007-12-31|0.715
RPM|2008-12-31|0.77
RPM|2009-12-31|0.805
RPM|2010-12-31|0.825
RPM|2011-12-31|0.845
RPM|2012-12-31|1.095
RPM|2013-12-31|0.69
RPM|2014-12-31|0.98
RPM|2015-12-31|1.0550000000000002
RPM|2016-12-31|1.125
RPM|2017-12-31|1.22
RPM|2018-12-31|1.31
RPM|2019-12-31|1.41
RPM|2020-12-31|1.46
RPM|2021-12-31|1.54
RPM|2022-12-31|1.62
RPM|2023-12-31|1.72
RPM|2024-12-31|1.89
RPM|2025-12-31|0.51
TPR|2009-12-31|0.2249999999999999
TPR|2010-12-31|0.525
TPR|2011-12-31|0.825
TPR|2012-12-31|1.125
TPR|2013-12-31|1.314
TPR|2014-12-31|1.352
TPR|2015-12-31|1.352
TPR|2016-12-31|1.352
TPR|2017-12-31|1.352
TPR|2018-12-31|1.352
TPR|2019-12-31|1.352
TPR|2020-12-31|0.338
TPR|2021-12-31|0.5
TPR|2022-12-31|1.1
TPR|2023-12-31|1.2999999999999998
TPR|2024-12-31|1.4
EXPD|1993-12-31|0.00625
EXPD|1994-12-31|0.00625
EXPD|1995-12-31|0.0075
EXPD|1996-12-31|0.0075
EXPD|1997-12-31|0.0125
EXPD|1998-12-31|0.0175
EXPD|1999-12-31|0.025
EXPD|2000-12-31|0.035
EXPD|2001-12-31|0.05
EXPD|2002-12-31|0.06
EXPD|2003-12-31|0.08
EXPD|2004-12-31|0.11
EXPD|2005-12-31|0.15
EXPD|2006-12-31|0.22
EXPD|2007-12-31|0.28
EXPD|2008-12-31|0.32
EXPD|2009-12-31|0.38
EXPD|2010-12-31|0.4
EXPD|2011-12-31|0.5
EXPD|2012-12-31|0.56
EXPD|2013-12-31|0.6
EXPD|2014-12-31|0.64
EXPD|2015-12-31|0.72
EXPD|2016-12-31|0.8
EXPD|2017-12-31|0.84
EXPD|2018-12-31|0.9
EXPD|2019-12-31|1.0
EXPD|2020-12-31|1.04
EXPD|2021-12-31|1.16
EXPD|2022-12-31|1.34
EXPD|2023-12-31|1.38
EXPD|2024-12-31|1.46
AMH|2013-12-31|0.05
AMH|2014-12-31|0.2
AMH|2015-12-31|0.2
AMH|2016-12-31|0.2
AMH|2017-12-31|0.2
AMH|2018-12-31|0.2
AMH|2019-12-31|0.2
AMH|2020-12-31|0.2
AMH|2021-12-31|0.4
AMH|2022-12-31|0.72
AMH|2023-12-31|0.88
AMH|2024-12-31|1.04
KIM|1992-12-31|0.328445
KIM|1993-12-31|0.417776
KIM|1994-12-31|0.564444
KIM|1995-12-31|0.49
KIM|1996-12-31|0.5333330000000001
KIM|1997-12-31|0.5899989999999999
KIM|1998-12-31|0.686667
KIM|1999-12-31|0.8200000000000001
KIM|2000-12-31|0.906667
KIM|2001-12-31|0.98
KIM|2002-12-31|1.05
KIM|2003-12-31|1.095
KIM|2004-12-31|1.16
KIM|2005-12-31|1.27
KIM|2006-12-31|1.38
KIM|2007-12-31|1.52
KIM|2008-12-31|1.6800000000000002
KIM|2009-12-31|0.72
KIM|2010-12-31|0.66
KIM|2011-12-31|0.73
KIM|2012-12-31|0.78
KIM|2013-12-31|0.855
KIM|2014-12-31|0.915
KIM|2015-12-31|0.975
KIM|2016-12-31|1.035
KIM|2017-12-31|1.09
KIM|2018-12-31|1.12
KIM|2019-12-31|1.12
KIM|2020-12-31|0.54
KIM|2021-12-31|0.68
KIM|2022-12-31|0.8400000000000001
KIM|2023-12-31|1.02
KIM|2024-12-31|0.97
IEX|1995-12-31|0.1520969999999999
IEX|1996-12-31|0.189628
IEX|1997-12-31|0.213332
IEX|1998-12-31|0.24
IEX|1999-12-31|0.248888
IEX|2000-12-31|0.248888
IEX|2001-12-31|0.248888
IEX|2002-12-31|0.248888
IEX|2003-12-31|0.248888
IEX|2004-12-31|0.284444
IEX|2005-12-31|0.32
IEX|2006-12-31|0.38
IEX|2007-12-31|0.4599999999999999
IEX|2008-12-31|0.48
IEX|2009-12-31|0.48
IEX|2010-12-31|0.57
IEX|2011-12-31|0.66
IEX|2012-12-31|0.77
IEX|2013-12-31|0.89
IEX|2014-12-31|1.07
IEX|2015-12-31|1.24
IEX|2016-12-31|1.34
IEX|2017-12-31|1.45
IEX|2018-12-31|1.66
IEX|2019-12-31|1.93
IEX|2020-12-31|2.0
IEX|2021-12-31|2.12
IEX|2022-12-31|2.34
IEX|2023-12-31|2.52
IEX|2024-12-31|2.71
IEX|2025-12-31|0.69
EG|1995-12-31|0.03
EG|1996-12-31|0.12
EG|1997-12-31|0.16
EG|1998-12-31|0.2
EG|1999-12-31|0.24
EG|2000-12-31|0.24
EG|2001-12-31|0.28
EG|2002-12-31|0.32
EG|2003-12-31|0.36
EG|2004-12-31|0.4
EG|2005-12-31|0.44
EG|2006-12-31|0.6
EG|2007-12-31|1.92
EG|2008-12-31|1.92
EG|2009-12-31|1.92
EG|2010-12-31|1.92
EG|2011-12-31|1.92
EG|2012-12-31|1.92
EG|2013-12-31|2.19
EG|2014-12-31|3.2
EG|2015-12-31|4.0
EG|2016-12-31|4.699999999999999
EG|2017-12-31|5.05
EG|2018-12-31|3.9
EG|2019-12-31|4.35
EG|2020-12-31|6.2
EG|2021-12-31|6.2
EG|2022-12-31|6.5
EG|2023-12-31|6.8
EG|2024-12-31|5.75
FIX|2005-12-31|0.025
FIX|2006-12-31|0.14
FIX|2007-12-31|0.15
FIX|2008-12-31|0.18
FIX|2009-12-31|0.19
FIX|2010-12-31|0.2
FIX|2011-12-31|0.2
FIX|2012-12-31|0.2
FIX|2013-12-31|0.21
FIX|2014-12-31|0.225
FIX|2015-12-31|0.25
FIX|2016-12-31|0.275
FIX|2017-12-31|0.295
FIX|2018-12-31|0.33
FIX|2019-12-31|0.395
FIX|2020-12-31|0.425
FIX|2021-12-31|0.48
FIX|2022-12-31|0.56
FIX|2023-12-31|0.85
FIX|2024-12-31|1.2
WMG|2020-12-31|0.24
WMG|2021-12-31|0.54
WMG|2022-12-31|0.62
WMG|2023-12-31|0.66
WMG|2024-12-31|0.7
UDR|1987-12-31|0.13
UDR|1988-12-31|0.545
UDR|1989-12-31|0.6
UDR|1990-12-31|0.62
UDR|1991-12-31|0.3125
UDR|1992-12-31|0.655
UDR|1993-12-31|0.52
UDR|1994-12-31|0.76
UDR|1995-12-31|0.87
UDR|1996-12-31|1.185
UDR|1997-12-31|0.756
UDR|1998-12-31|1.038
UDR|1999-12-31|1.058
UDR|2000-12-31|1.069
UDR|2001-12-31|1.078
UDR|2002-12-31|1.104
UDR|2003-12-31|1.133
UDR|2004-12-31|1.164
UDR|2005-12-31|1.193
UDR|2006-12-31|1.239
UDR|2007-12-31|1.303
UDR|2008-12-31|2.6100000000000003
UDR|2009-12-31|0.665
UDR|2010-12-31|0.725
UDR|2011-12-31|0.77
UDR|2012-12-31|0.875
UDR|2013-12-31|0.925
UDR|2014-12-31|1.015
UDR|2015-12-31|1.094
UDR|2016-12-31|1.163
UDR|2017-12-31|1.225
UDR|2018-12-31|1.279
UDR|2019-12-31|1.352
UDR|2020-12-31|1.423
UDR|2021-12-31|1.4489999999999998
UDR|2022-12-31|1.503
UDR|2023-12-31|1.64
UDR|2024-12-31|1.6949999999999998
UDR|2025-12-31|0.425
NWSA|2015-12-31|0.1
NWSA|2016-12-31|0.2
NWSA|2017-12-31|0.2
NWSA|2018-12-31|0.2
NWSA|2019-12-31|0.2
NWSA|2020-12-31|0.2
NWSA|2021-12-31|0.2
NWSA|2022-12-31|0.2
NWSA|2023-12-31|0.2
NWSA|2024-12-31|0.2
BALL|1985-12-31|0.0225
BALL|1986-12-31|0.048126
BALL|1987-12-31|0.0556259999999999
BALL|1988-12-31|0.06375
BALL|1989-12-31|0.06875
BALL|1990-12-31|0.07125
BALL|1991-12-31|0.07375
BALL|1992-12-31|0.07625
BALL|1993-12-31|0.3431249999999999
BALL|1994-12-31|0.0375
BALL|1995-12-31|0.0375
BALL|1996-12-31|0.0375
BALL|1997-12-31|0.0375
BALL|1998-12-31|0.0375
BALL|1999-12-31|0.0375
BALL|2000-12-31|0.0375
BALL|2001-12-31|0.0375
BALL|2002-12-31|0.039375
BALL|2003-12-31|0.06
BALL|2004-12-31|0.0875
BALL|2005-12-31|0.1
BALL|2006-12-31|0.1
BALL|2007-12-31|0.1
BALL|2008-12-31|0.1
BALL|2009-12-31|0.1
BALL|2010-12-31|0.1
BALL|2011-12-31|0.1225
BALL|2012-12-31|0.2
BALL|2013-12-31|0.26
BALL|2014-12-31|0.26
BALL|2015-12-31|0.26
BALL|2016-12-31|0.26
BALL|2017-12-31|0.365
BALL|2018-12-31|0.4
BALL|2019-12-31|0.55
BALL|2020-12-31|0.6
BALL|2021-12-31|0.7
BALL|2022-12-31|0.8
BALL|2023-12-31|0.8
BALL|2024-12-31|0.8
GPC|1983-12-31|0.204444
GPC|1984-12-31|0.302125
GPC|1985-12-31|0.349628
GPC|1986-12-31|0.284445
GPC|1987-12-31|0.4074069999999999
GPC|1988-12-31|0.462224
GPC|1989-12-31|0.533332
GPC|1990-12-31|0.613332
GPC|1991-12-31|0.643556
GPC|1992-12-31|0.666668
GPC|1993-12-31|0.698668
GPC|1994-12-31|0.767333
GPC|1995-12-31|0.84
GPC|1996-12-31|0.893332
GPC|1997-12-31|0.96
GPC|1998-12-31|1.0
GPC|1999-12-31|1.04
GPC|2000-12-31|1.1
GPC|2001-12-31|1.14
GPC|2002-12-31|1.16
GPC|2003-12-31|1.18
GPC|2004-12-31|1.2
GPC|2005-12-31|1.252
GPC|2006-12-31|1.352
GPC|2007-12-31|1.46
GPC|2008-12-31|1.56
GPC|2009-12-31|1.6
GPC|2010-12-31|1.64
GPC|2011-12-31|1.8
GPC|2012-12-31|1.98
GPC|2013-12-31|2.1500000000000004
GPC|2014-12-31|2.3
GPC|2015-12-31|2.46
GPC|2016-12-31|2.632
GPC|2017-12-31|2.7
GPC|2018-12-31|2.88
GPC|2019-12-31|3.052
GPC|2020-12-31|3.16
GPC|2021-12-31|3.26
GPC|2022-12-31|3.58
GPC|2023-12-31|3.8
GPC|2024-12-31|4.0
DG|2015-12-31|0.88
DG|2016-12-31|1.0
DG|2017-12-31|0.78
DG|2018-12-31|1.13
DG|2019-12-31|1.25
DG|2020-12-31|1.4
DG|2021-12-31|1.62
DG|2022-12-31|2.62
DG|2023-12-31|1.77
DG|2024-12-31|2.36
DG|2025-12-31|0.59
RYAN|2024-12-31|0.67
SUI|1993-12-31|0.077
SUI|1994-12-31|1.74
SUI|1995-12-31|1.335
SUI|1996-12-31|1.81
SUI|1997-12-31|1.865
SUI|1998-12-31|2.43
SUI|1999-12-31|1.53
SUI|2000-12-31|2.1
SUI|2001-12-31|2.18
SUI|2002-12-31|2.29
SUI|2003-12-31|2.41
SUI|2004-12-31|2.44
SUI|2005-12-31|2.5
SUI|2006-12-31|2.52
SUI|2007-12-31|2.52
SUI|2008-12-31|2.52
SUI|2009-12-31|2.52
SUI|2010-12-31|2.52
SUI|2011-12-31|3.15
SUI|2012-12-31|2.52
SUI|2013-12-31|2.52
SUI|2014-12-31|2.6
SUI|2015-12-31|2.6
SUI|2016-12-31|2.6
SUI|2017-12-31|2.68
SUI|2018-12-31|2.84
SUI|2019-12-31|3.0
SUI|2020-12-31|3.16
SUI|2021-12-31|3.32
SUI|2022-12-31|3.52
SUI|2023-12-31|3.72
SUI|2024-12-31|3.76
J|2017-12-31|0.525939
J|2018-12-31|0.525939
J|2019-12-31|0.596066
J|2020-12-31|0.72873
J|2021-12-31|0.736317
J|2022-12-31|0.8064410000000001
J|2023-12-31|0.95442
J|2024-12-31|1.016816
JEF|1992-12-31|0.002905
JEF|1993-12-31|0.036317
JEF|1994-12-31|0.036317
JEF|1995-12-31|0.072635
JEF|1996-12-31|0.072635
JEF|1997-12-31|0.072635
JEF|1998-12-31|0.018013
JEF|1999-12-31|3.945528
JEF|2000-12-31|0.072635
JEF|2001-12-31|0.072635
JEF|2002-12-31|0.018304
JEF|2003-12-31|0.072635
JEF|2004-12-31|0.108952
JEF|2005-12-31|0.108952
JEF|2006-12-31|0.217905
JEF|2007-12-31|0.217905
JEF|2008-12-31|0.0
JEF|2009-12-31|0.0
JEF|2010-12-31|0.217905
JEF|2011-12-31|0.217905
JEF|2012-12-31|0.217905
JEF|2013-12-31|0.22558
JEF|2014-12-31|0.22558
JEF|2015-12-31|0.22558
JEF|2016-12-31|0.22558
JEF|2017-12-31|0.2918199999999999
JEF|2018-12-31|0.402818
JEF|2019-12-31|0.4551849999999999
JEF|2020-12-31|0.573612
JEF|2021-12-31|0.860422
JEF|2022-12-31|1.147228
JEF|2023-12-31|1.2
JEF|2024-12-31|1.2999999999999998
PNR|1990-12-31|0.04925
PNR|1991-12-31|0.102976
PNR|1992-12-31|0.109692
PNR|1993-12-31|0.114172
PNR|1994-12-31|0.120888
PNR|1995-12-31|0.13432
PNR|1996-12-31|0.167896
PNR|1997-12-31|0.181328
PNR|1998-12-31|0.201476
PNR|1999-12-31|0.214908
PNR|2000-12-31|0.218266
PNR|2001-12-31|0.235056
PNR|2002-12-31|0.248488
PNR|2003-12-31|0.275352
PNR|2004-12-31|0.288784
PNR|2005-12-31|0.349228
PNR|2006-12-31|0.376092
PNR|2007-12-31|0.402956
PNR|2008-12-31|0.456684
PNR|2009-12-31|0.483548
PNR|2010-12-31|0.510408
PNR|2011-12-31|0.537272
PNR|2012-12-31|0.591
PNR|2013-12-31|0.644728
PNR|2014-12-31|0.738752
PNR|2015-12-31|0.859636
PNR|2016-12-31|0.899932
PNR|2017-12-31|0.926796
PNR|2018-12-31|0.820114
PNR|2019-12-31|0.72
PNR|2020-12-31|0.76
PNR|2021-12-31|0.8
PNR|2022-12-31|0.84
PNR|2023-12-31|0.88
PNR|2024-12-31|0.92
PNR|2025-12-31|0.25
KOF|1994-12-31|0.050333
KOF|1995-12-31|0.347
KOF|1996-12-31|0.041667
KOF|1997-12-31|0.089
KOF|1998-12-31|0.13
KOF|1999-12-31|0.15
KOF|2000-12-31|0.154
KOF|2001-12-31|0.212
KOF|2002-12-31|0.425
KOF|2003-12-31|0.0
KOF|2004-12-31|0.257
KOF|2005-12-31|0.304
KOF|2006-12-31|0.339
KOF|2007-12-31|0.397
KOF|2008-12-31|0.485
KOF|2009-12-31|0.508
KOF|2010-12-31|1.156
KOF|2011-12-31|1.968
KOF|2012-12-31|2.059
KOF|2013-12-31|2.272
KOF|2014-12-31|2.186
KOF|2015-12-31|1.978
KOF|2016-12-31|1.863
KOF|2017-12-31|1.769
KOF|2018-12-31|0.921
KOF|2019-12-31|1.664
KOF|2020-12-31|2.13
KOF|2021-12-31|2.517
KOF|2022-12-31|2.708
KOF|2023-12-31|3.193
KOF|2024-12-31|2.53
SHG|2003-12-31|0.505
SHG|2004-12-31|0.5655
SHG|2005-12-31|0.737
SHG|2006-12-31|0.0
SHG|2007-12-31|0.0
SHG|2008-12-31|0.0
SHG|2009-12-31|0.4205
SHG|2010-12-31|0.0
SHG|2011-12-31|0.0
SHG|2012-12-31|0.0
SHG|2013-12-31|0.0
SHG|2014-12-31|0.0
SHG|2015-12-31|0.0
SHG|2016-12-31|0.0
SHG|2017-12-31|0.0
SHG|2018-12-31|0.0
SHG|2019-12-31|0.0
SHG|2020-12-31|0.0
SHG|2021-12-31|0.0
SHG|2022-12-31|0.0
SHG|2023-12-31|0.0
SHG|2024-12-31|0.395
UMC|2002-12-31|0.183292
UMC|2003-12-31|0.0
UMC|2004-12-31|0.0
UMC|2005-12-31|0.021962
UMC|2006-12-31|0.08373
UMC|2007-12-31|0.146871
UMC|2008-12-31|0.123
UMC|2009-12-31|0.0
UMC|2010-12-31|0.078
UMC|2011-12-31|0.193
UMC|2012-12-31|0.084
UMC|2013-12-31|0.068
UMC|2014-12-31|0.083
UMC|2015-12-31|0.089
UMC|2016-12-31|0.088
UMC|2017-12-31|0.083
UMC|2018-12-31|0.118
UMC|2019-12-31|0.094
UMC|2020-12-31|0.136
UMC|2021-12-31|0.285
UMC|2022-12-31|0.517
UMC|2023-12-31|0.586
UMC|2024-12-31|0.463
BAH|2012-12-31|8.360000000000001
BAH|2013-12-31|1.39
BAH|2014-12-31|2.43
BAH|2015-12-31|0.52
BAH|2016-12-31|0.6
BAH|2017-12-31|0.68
BAH|2018-12-31|0.76
BAH|2019-12-31|0.96
BAH|2020-12-31|1.24
BAH|2021-12-31|1.48
BAH|2022-12-31|1.72
BAH|2023-12-31|1.88
BAH|2024-12-31|2.04
JBL|2006-12-31|0.21
JBL|2007-12-31|0.28
JBL|2008-12-31|0.28
JBL|2009-12-31|0.28
JBL|2010-12-31|0.28
JBL|2011-12-31|0.29
JBL|2012-12-31|0.32
JBL|2013-12-31|0.32
JBL|2014-12-31|0.32
JBL|2015-12-31|0.32
JBL|2016-12-31|0.32
JBL|2017-12-31|0.32
JBL|2018-12-31|0.32
JBL|2019-12-31|0.32
JBL|2020-12-31|0.32
JBL|2021-12-31|0.32
JBL|2022-12-31|0.32
JBL|2023-12-31|0.32
JBL|2024-12-31|0.32
TLK|1996-12-31|0.010185
TLK|1997-12-31|0.033333
TLK|1998-12-31|0.035647
TLK|1999-12-31|0.05463
TLK|2000-12-31|0.1295
TLK|2001-12-31|0.0695
TLK|2002-12-31|0.231
TLK|2003-12-31|0.397
TLK|2004-12-31|0.1855
TLK|2005-12-31|0.0
TLK|2006-12-31|0.5865
TLK|2007-12-31|0.669
TLK|2008-12-31|0.851
TLK|2009-12-31|0.64
TLK|2010-12-31|0.6295
TLK|2011-12-31|0.6885
TLK|2012-12-31|0.7975
TLK|2013-12-31|0.897
TLK|2014-12-31|0.8965
TLK|2015-12-31|0.687
TLK|2016-12-31|0.8615
TLK|2017-12-31|0.881
TLK|2018-12-31|1.203
TLK|2019-12-31|1.137
TLK|2020-12-31|1.08
TLK|2021-12-31|1.177
TLK|2022-12-31|1.039
TLK|2023-12-31|1.13
TLK|2024-12-31|1.112
YUMC|2017-12-31|0.1
YUMC|2018-12-31|0.42
YUMC|2019-12-31|0.48
YUMC|2020-12-31|0.24
YUMC|2021-12-31|0.48
