symbol,buy_date,exdividenddate,earningsdate,payoutdate,shortname,dividendrate,previousclose,currentprice,dividendyield,payoutratio,quotetype,dividend,message,hist,insight
PLDGP,2025-03-17,2025-03-18,2025-04-16,2024-09-30,"Prologis, Inc.",4.3,54.5,55.0,7.8,0.0,EQUITY,1.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"PLDGP started paying dividends 23 years ago, but there is no recorded dividend growth in the last 5 years."
LLDTF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Lloyds Banking Group plc,0.0,0.0,1.0,4.1,46.8,EQUITY,0.0,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -64.29% cut.,LLDTF has just started to pay dividends.
BAESF,2025-04-16,2025-04-17,2025-02-19,2018-06-01,BAE Systems PLC,0.4,20.5,20.4,2.0,48.2,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -43.75% cut.,BAESF has just started to pay dividends.
MET-PE,2025-02-27,2025-02-28,2025-04-29,2025-03-17,"MetLife, Inc. Depositary Shares",1.4,23.6,23.5,6.0,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"MET-PE started paying dividends 8 years ago, but there is no recorded dividend growth in the last 5 years."
HNDAF,2025-03-27,2025-03-28,2025-05-08,2019-08-30,"Honda Motor Co., Ltd.",0.5,0.0,9.0,5.1,33.4,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,Reflecting a 18.30% increase.,HNDAF has just started to pay dividends.
MET-PA,2025-02-27,2025-02-28,2025-04-29,2025-03-17,"MetLife, Inc. Preferred Series ",1.4,23.8,23.7,5.9,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,Reflecting a -10.46% cut.,MET-PA has just started to pay dividends.
INGVF,2025-04-23,2025-04-24,2025-05-02,2018-05-03,ING Groep N.V.,1.1,0.0,19.4,6.0,55.9,EQUITY,0.4,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -111.78% cut.,INGVF has just started to pay dividends.
TNCAF,2025-02-27,2025-02-28,2025-05-01,2024-06-28,TC Energy Corp.,0.9,0.0,12.5,7.4,0.0,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,Reflecting a -19.38% cut.,TNCAF has just started to pay dividends.
SPG-PJ,2025-03-16,2025-03-17,2025-05-05,2025-03-31,"Simon Property Group, Inc. Simo",4.2,58.0,59.6,7.0,0.0,EQUITY,1.0,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"SPG-PJ started paying dividends 21 years ago, but there is no recorded dividend growth in the last 5 years."
BECEF,2025-03-30,2025-03-31,2025-05-08,2024-05-12,BCE INC PRF CUM REDEEMABLE 1ST ,1.1,0.0,11.8,9.4,0.0,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,Reflecting a -3.02% cut.,BECEF has just started to pay dividends.
DKILF,2025-03-27,2025-03-28,2025-05-07,2018-06-29,Daikin Industries Ltd.,1.8,107.0,108.1,1.7,29.8,EQUITY,1.3,Payout Ratio falls within the low risk (<35%).,Reflecting a 37.95% increase.,DKILF has just started to pay dividends.
BAMXF,2025-05-14,2025-05-15,2025-05-07,2016-05-13,Bayerische Motoren Werke AG,4.5,82.0,80.0,5.6,51.6,EQUITY,6.5,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,BAMXF has just started to pay dividends.
MZHOF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,MIZUHO FINANCIAL GROUP,0.9,0.0,27.1,3.2,34.1,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,Reflecting a 16.62% increase.,MZHOF has just started to pay dividends.
BYMOF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,BAYERISCHE MOTOREN WERKE AG NON,6.5,0.0,67.8,9.6,46.4,EQUITY,6.5,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,BYMOF has just started to pay dividends.
WEBNF,2024-11-06,2024-11-07,2025-05-05,2013-07-02,Westpac Banking Corp. Ltd.,1.0,0.0,18.6,5.2,76.7,EQUITY,0.7,Payout Ratio falls within the high risk (>75%).,Reflecting a -18.49% cut.,WEBNF has just started to pay dividends.
SCHW-PD,2025-02-13,2025-02-14,2025-04-17,2025-03-03,The Charles Schwab Corporation ,1.5,24.9,24.9,6.0,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"SCHW-PD started paying dividends 10 years ago, but there is no recorded dividend growth in the last 5 years."
CCZ,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Comcast Holdings ZONES,0.0,57.2,63.0,0.0,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"CCZ started paying dividends 6 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is 5.66%."
EIPAF,2025-03-23,2025-03-24,2025-04-24,2024-05-22,ENI S.p.A.,1.1,0.0,16.5,6.5,124.4,EQUITY,0.3,Payout Ratio falls within the high risk (>75%).,Reflecting a -5.68% cut.,EIPAF has just started to pay dividends.
JDCMF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,"JD.com, Inc.",0.5,0.0,20.5,2.4,20.1,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,JDCMF has just started to pay dividends.
DUK-PA,2025-02-13,2025-02-14,2025-05-05,2025-03-17,Duke Energy Corporation Deposit,1.4,24.6,24.6,5.8,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"DUK-PA started paying dividends 7 years ago, but there is no recorded dividend growth in the last 5 years."
RLXXF,2025-05-07,2025-05-08,2025-02-13,2024-06-13,RELX PLC,0.8,50.5,50.9,1.6,58.2,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -123.50% cut.,RLXXF has just started to pay dividends.
NETTF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,"NetEase, Inc.",1.0,0.0,21.5,4.5,37.9,EQUITY,0.2,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 64.35% increase.,"NETTF started paying dividends 5 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is 146.52%."
MS-PE,2025-03-30,2025-03-31,2025-04-11,2025-04-15,Morgan Stanley DEPOSITARY SHARE,1.8,25.1,25.3,7.0,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,Reflecting a -2.22% cut.,MS-PE has just started to pay dividends.
MS-PF,2025-03-30,2025-03-31,2025-04-11,2025-04-15,Morgan Stanley Dep Shs Rpstg 1/,1.7,25.1,25.1,6.8,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,Reflecting a -2.22% cut.,MS-PF has just started to pay dividends.
PBR-A,2025-04-21,2025-04-22,2025-05-12,2025-05-28,Petroleo Brasileiro S.A.- Petro,3.1,13.0,13.2,23.4,243.4,EQUITY,0.4,Payout Ratio falls within the high risk (>75%).,Reflecting a 1.30% increase.,PBR-A has just started to pay dividends.
MS-PI,2025-03-30,2025-03-31,2025-04-11,2025-04-15,Morgan Stanley Depository Share,1.6,24.9,24.9,6.4,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,Reflecting a -2.22% cut.,MS-PI has just started to pay dividends.
MS-PK,2025-03-30,2025-03-31,2025-04-11,2025-04-15,Morgan Stanley Depositary Share,1.5,23.8,23.8,6.1,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"MS-PK started paying dividends 9 years ago, but there is no recorded dividend growth in the last 3 years."
GLAXF,2025-02-19,2025-02-20,2025-04-30,2019-10-10,GSK plc,0.8,0.0,19.3,4.2,98.1,EQUITY,0.2,Payout Ratio falls within the high risk (>75%).,Reflecting a -0.52% cut.,GLAXF has just started to pay dividends.
BCDRF,2025-04-28,2025-04-29,2025-04-30,2024-05-02,BANCO SANTANDER SA,0.2,0.0,6.6,3.5,25.4,EQUITY,0.1,Payout Ratio falls within the low risk (<35%).,Reflecting a 5.56% increase.,BCDRF has just started to pay dividends.
GLCNF,2025-04-30,2025-05-01,2025-02-19,2024-09-20,Glencore Plc,0.1,3.6,3.7,2.7,129.4,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,GLCNF has just started to pay dividends.
TOELF,2025-03-27,2025-03-28,2025-05-08,2019-11-25,Tokyo Electron Ltd.,3.8,0.0,132.5,2.9,42.6,EQUITY,1.6,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 11.55% increase.,TOELF has just started to pay dividends.
DGEAF,2025-02-26,2025-02-27,2025-02-04,2024-10-17,Diageo plc,1.0,0.0,26.1,3.9,63.6,EQUITY,0.6,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 35.71% increase.,DGEAF has just started to pay dividends.
AMXOF,2024-07-11,2024-07-12,2025-04-14,2023-11-13,AMERICA MOVIL SAB DE CV,0.0,0.7,0.8,3.5,103.4,EQUITY,0.0,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,AMXOF has just started to pay dividends.
PPRUF,2025-05-04,2025-05-05,2025-02-11,2018-01-17,Kering SA,6.2,206.0,210.0,2.9,151.5,EQUITY,2.1,Payout Ratio falls within the high risk (>75%).,Reflecting a -395.47% cut.,PPRUF has just started to pay dividends.
USB-PP,2025-03-30,2025-03-31,2025-04-16,2025-04-15,U.S. Bancorp Depositary Shares ,1.4,23.0,23.0,6.0,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"USB-PP started paying dividends 8 years ago, but there is no recorded dividend growth in the last 5 years."
CTA-PB,2025-04-03,2025-04-04,2025-04-30,2025-04-25,"EIDP, Inc. Preferred Stock $4.5",4.5,72.4,72.5,6.2,0.0,EQUITY,1.1,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"CTA-PB started paying dividends 37 years ago, but there is no recorded dividend growth in the last 1 years."
BNPQF,2025-05-18,2025-05-19,2025-04-23,2018-06-01,BNP PARIBAS,5.0,0.0,83.2,6.0,48.1,EQUITY,5.0,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,BNPQF has just started to pay dividends.
EBBNF,2025-02-13,2025-02-14,2025-05-09,2025-03-01,Enbridge Inc.,1.5,0.0,23.2,6.3,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,EBBNF has just started to pay dividends.
USB-PH,2025-03-30,2025-03-31,2025-04-16,2025-04-15,U.S. Bancorp Depositary Shares ,1.5,21.6,21.4,6.8,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a -9.23% cut.,USB-PH has just started to pay dividends.
GS-PD,2025-01-23,2025-01-24,2025-04-14,2025-02-10,"Goldman Sachs Group, Inc. (The)",1.4,22.1,22.0,6.2,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a -13.23% cut.,GS-PD has just started to pay dividends.
BTAFF,2025-06-25,2025-06-26,2025-02-13,2025-02-03,British American Tobacco p.l.c.,3.0,43.2,42.7,7.0,173.2,EQUITY,0.8,Payout Ratio falls within the high risk (>75%).,Reflecting a 5.23% increase.,BTAFF has just started to pay dividends.
MS-PA,2025-03-30,2025-03-31,2025-04-11,2025-04-15,Morgan Stanley Dep Shs repstg 1,1.3,22.8,22.8,5.8,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a -8.93% cut.,MS-PA has just started to pay dividends.
MBGAF,2025-05-07,2025-05-08,2025-04-30,2023-05-08,Mercedes Benz Group AG,4.4,58.0,59.0,7.5,52.0,EQUITY,5.7,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,MBGAF has just started to pay dividends.
GS-PA,2025-01-23,2025-01-24,2025-04-14,2025-02-10,"Goldman Sachs Group, Inc. (The)",1.4,22.4,22.4,6.1,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a -13.07% cut.,GS-PA has just started to pay dividends.
SNPMF,2025-06-08,2025-06-09,2025-04-28,2022-09-29,China Petroleum & Chemical Corp,0.0,0.5,0.5,7.5,86.3,EQUITY,0.0,Payout Ratio falls within the high risk (>75%).,Reflecting a -40.00% cut.,SNPMF has just started to pay dividends.
STOHF,2025-05-14,2025-05-15,2025-04-30,2024-08-28,Equinor ASA,1.5,0.0,26.7,5.5,42.7,EQUITY,0.7,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,STOHF has just started to pay dividends.
CFRHF,2024-09-19,2024-09-20,2025-05-16,2017-09-22,Compagnie Financiere Richemont ,3.2,172.0,169.9,1.9,50.4,EQUITY,3.3,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,CFRHF has just started to pay dividends.
AIQUF,2025-05-18,2025-05-19,2025-02-21,2019-05-22,L'Air Liquide SA,3.5,0.0,190.4,1.8,50.9,EQUITY,3.2,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,AIQUF has just started to pay dividends.
SMFNF,2025-03-27,2025-03-28,2025-05-13,2019-06-28,SUMITOMO MITSUI FINANCIAL GROUP,0.8,0.0,25.1,3.2,31.5,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,Reflecting a 21.67% increase.,SMFNF has just started to pay dividends.
ABLZF,2025-03-30,2025-03-31,2025-04-17,2024-03-27,ABB Ltd.,1.0,0.0,50.4,2.0,45.3,EQUITY,1.0,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,ABLZF has just started to pay dividends.
ABBNY,2025-03-31,2025-04-01,2025-04-17,2024-05-08,ABB Ltd.,1.0,52.4,52.0,1.9,45.1,EQUITY,1.0,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -1.01% cut.,ABBNY has just started to pay dividends.
NCRRP,1998-01-01,1998-01-01,1998-01-01,1998-01-01,NCR VOYIX CORP 5.5% PFD CONV SE,0.0,0.0,0.0,0.0,0.0,EQUITY,13.8,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"NCRRP started paying dividends 7 years ago, but there is no recorded dividend growth in the last 5 years."
RTPPF,2025-03-05,2025-03-06,2025-02-19,2018-04-12,Rio Tinto plc,4.0,0.0,62.1,6.5,61.4,EQUITY,2.2,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 21.33% increase.,"RTPPF started paying dividends 12 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is 27.12%."
BPAQF,2025-02-19,2025-02-20,2025-04-29,2024-12-20,BP Plc,0.3,5.6,5.6,5.6,1316.4,EQUITY,0.1,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,BPAQF has just started to pay dividends.
SNYNF,2025-05-11,2025-05-12,2025-04-24,2018-05-15,Sanofi,4.1,0.0,110.3,3.7,85.7,EQUITY,4.0,Payout Ratio falls within the high risk (>75%).,This is in line with the previous dividend.,SNYNF has just started to pay dividends.
BHPLF,2025-03-05,2025-03-06,2025-02-17,2024-10-03,BHP Group Limited,1.2,0.0,23.6,5.3,65.2,EQUITY,1.0,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a 1.25% increase.,BHPLF has just started to pay dividends.
WFC-PC,2025-02-27,2025-02-28,2025-04-11,2025-03-17,Wells Fargo & Company Depositar,1.1,18.0,17.9,6.1,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"WFC-PC started paying dividends 5 years ago, but there is no recorded dividend growth in the last 4 years."
CILJF,2025-07-01,2025-07-02,2025-04-24,2009-08-03,China Life Insurance Company Li,0.1,0.0,1.9,7.7,16.9,EQUITY,0.0,Payout Ratio falls within the low risk (<35%).,Reflecting a -114.29% cut.,CILJF has just started to pay dividends.
EADSF,2025-04-21,2025-04-22,2025-04-29,2018-04-18,Airbus SE,2.1,178.0,179.5,1.2,33.6,EQUITY,3.0,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,EADSF has just started to pay dividends.
SNEJF,2025-03-27,2025-03-28,2025-05-12,2019-12-02,Sony Group Corporation,0.1,0.0,25.4,0.5,10.2,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a 79.15% increase.,"SNEJF started paying dividends 11 years ago, and dividends have been growing for 1 years. Dividend Growth Rate for the last 1 years is 379.71%."
BUDFF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,Anheuser Busch Inbev SA NV,1.1,0.0,62.0,1.7,30.7,EQUITY,0.9,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,BUDFF has just started to pay dividends.
UNLYF,2025-02-26,2025-02-27,2025-02-13,2024-09-06,"Unilever, PLC",1.9,0.0,61.6,3.1,75.7,EQUITY,0.5,Payout Ratio falls within the high risk (>75%).,Reflecting a 0.64% increase.,UNLYF has just started to pay dividends.
MBFJF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,"Mitsubishi UFJ Financial Group,",0.4,12.6,13.4,3.0,27.4,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,Reflecting a 21.39% increase.,MBFJF has just started to pay dividends.
UL,2025-02-27,2025-02-28,2025-02-13,2025-03-28,Unilever PLC,1.9,59.5,59.6,3.1,75.3,EQUITY,0.5,Payout Ratio falls within the high risk (>75%).,Reflecting a -1.93% cut.,UL has just started to pay dividends.
TBB,1998-01-01,1998-01-01,1998-01-01,1998-01-01,AT&T Inc. 5.350% Global Notes d,0.0,22.8,0.0,0.0,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"TBB started paying dividends 8 years ago, but there is no recorded dividend growth in the last 5 years."
HBCYF,2025-03-05,2025-03-06,2025-04-28,2024-12-19,HSBC Holdings Plc,0.7,11.8,11.3,5.8,49.2,EQUITY,0.1,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,HBCYF has just started to pay dividends.
WFC-PL,2025-02-27,2025-02-28,2025-04-11,2025-03-17,Wells Fargo & Company 7.50% Non,75.0,1200.8,1193.0,6.3,0.0,EQUITY,18.8,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"WFC-PL started paying dividends 17 years ago, but there is no recorded dividend growth in the last 5 years."
RYDAF,2025-02-12,2025-02-13,2025-05-02,2024-12-19,SHELL PLC,1.4,35.5,36.0,4.0,54.4,EQUITY,0.3,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,RYDAF has just started to pay dividends.
NVSEF,2025-03-10,2025-03-11,2025-04-29,2018-03-08,Novartis AG,4.0,0.0,111.4,3.6,64.0,EQUITY,3.7,Payout Ratio falls within the medium risk (35%-75%).,This is in line with the previous dividend.,NVSEF has just started to pay dividends.
WFC-PY,2025-02-27,2025-02-28,2025-04-11,2025-03-17,Wells Fargo & Company Depositar,1.4,23.3,23.1,6.1,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"WFC-PY started paying dividends 9 years ago, and dividends have been growing for 4 years. Dividend Growth Rate for the last 4 years is -0.00%."
BABAF,2024-06-11,2024-06-12,2025-05-12,2024-07-03,Alibaba Group Holding Limited,0.1,0.0,16.5,0.8,14.6,EQUITY,0.2,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,BABAF has just started to pay dividends.
AZNCF,2025-02-19,2025-02-20,2025-04-29,2024-09-09,AstraZeneca Plc,3.2,0.0,148.1,2.1,66.5,EQUITY,1.0,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -100.10% cut.,AZNCF has just started to pay dividends.
PCCYF,1998-01-01,1998-01-01,1998-01-01,1998-01-01,"PetroChina Co., Ltd.",0.1,0.0,0.8,7.9,50.2,EQUITY,0.0,Payout Ratio falls within the medium risk (35%-75%).,Reflecting a -3.23% cut.,PCCYF has just started to pay dividends.
BAC-PK,2025-03-31,2025-04-01,2025-04-15,2025-04-24,Bank of America Corporation Dep,1.5,24.4,24.4,6.0,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"BAC-PK started paying dividends 8 years ago, but there is no recorded dividend growth in the last 5 years."
BAC-PB,2025-01-30,2025-01-31,2025-04-15,2025-02-18,Bank of America Corporation Dep,1.5,24.9,25.0,6.0,0.0,EQUITY,0.4,Payout Ratio falls within the low risk (<35%).,This is in line with the previous dividend.,"BAC-PB started paying dividends 8 years ago, but there is no recorded dividend growth in the last 5 years."
BML-PL,2025-01-30,2025-01-31,2025-04-15,2025-02-21,Bank of America Corporation Dep,1.4,22.6,22.6,6.0,0.0,EQUITY,0.3,Payout Ratio falls within the low risk (<35%).,Reflecting a -11.47% cut.,BML-PL has just started to pay dividends.
